version,1.7.0
info,balls_per_over,6
info,team,West Indies
info,team,Zimbabwe
info,gender,male
info,season,2025/26
info,date,2026/02/23
info,event,ICC Men's T20 World Cup
info,match_number,44
info,venue,"Wankhede Stadium, Mumbai"
info,city,Mumbai
info,toss_winner,Zimbabwe
info,toss_decision,field
info,player_of_match,SO Hetmyer
info,umpire,J Madanagopal
info,umpire,RK Illingworth
info,reserve_umpire,HDPK Dharmasena
info,tv_umpire,Sharfuddoula
info,match_referee,J Srinath
info,winner,West Indies
info,winner_runs,107
info,player,West Indies,BA King
info,player,West Indies,SD Hope
info,player,West Indies,SO Hetmyer
info,player,West Indies,R Powell
info,player,West Indies,SE Rutherford
info,player,West Indies,R Shepherd
info,player,West Indies,JO Holder
info,player,West Indies,MW Forde
info,player,West Indies,AJ Hosein
info,player,West Indies,G Motie
info,player,West Indies,S Joseph
info,player,Zimbabwe,T Marumani
info,player,Zimbabwe,BJ Bennett
info,player,Zimbabwe,D Myers
info,player,Zimbabwe,RP Burl
info,player,Zimbabwe,Sikandar Raza
info,player,Zimbabwe,T Munyonga
info,player,Zimbabwe,T Musekiwa
info,player,Zimbabwe,B Evans
info,player,Zimbabwe,AG Cremer
info,player,Zimbabwe,B Muzarabani
info,player,Zimbabwe,R Ngarava
info,registry,people,AG Cremer,9f0270e0
info,registry,people,AJ Hosein,4d7f517e
info,registry,people,B Evans,e7e86505
info,registry,people,B Muzarabani,449f4e3c
info,registry,people,BA King,7fca84b7
info,registry,people,BJ Bennett,eaa36b2a
info,registry,people,D Myers,d96165b5
info,registry,people,G Motie,97bdec3d
info,registry,people,HDPK Dharmasena,323e4c16
info,registry,people,J Madanagopal,8275b04a
info,registry,people,J Srinath,bad31fac
info,registry,people,JO Holder,0f721006
info,registry,people,MW Forde,83d17bbc
info,registry,people,R Ngarava,6e3f5a5c
info,registry,people,R Powell,650d5e49
info,registry,people,R Shepherd,c5aef772
info,registry,people,RK Illingworth,20672246
info,registry,people,RP Burl,b08252b8
info,registry,people,S Joseph,97290faf
info,registry,people,SD Hope,1fc6ef83
info,registry,people,SE Rutherford,d014d5ac
info,registry,people,SO Hetmyer,48a1d7b7
info,registry,people,Sharfuddoula,63896abb
info,registry,people,Sikandar Raza,26d041c4
info,registry,people,T Marumani,3d5d51a5
info,registry,people,T Munyonga,fbcfa528
info,registry,people,T Musekiwa,06fc82b8
ball,1,0.1,West Indies,BA King,SD Hope,R Ngarava,1,0,,,,,,"",""
ball,1,0.2,West Indies,SD Hope,BA King,R Ngarava,0,1,1,,,,,"",""
ball,1,0.3,West Indies,SD Hope,BA King,R Ngarava,0,0,,,,,,"",""
ball,1,0.4,West Indies,SD Hope,BA King,R Ngarava,1,0,,,,,,"",""
ball,1,0.5,West Indies,BA King,SD Hope,R Ngarava,0,0,,,,,,"",""
ball,1,0.6,West Indies,BA King,SD Hope,R Ngarava,0,0,,,,,,"",""
ball,1,0.7,West Indies,BA King,SD Hope,R Ngarava,0,1,,,,1,,"",""
ball,1,1.1,West Indies,BA King,SD Hope,B Muzarabani,0,0,,,,,,"",""
ball,1,1.2,West Indies,BA King,SD Hope,B Muzarabani,1,0,,,,,,"",""
ball,1,1.3,West Indies,SD Hope,BA King,B Muzarabani,1,0,,,,,,"",""
ball,1,1.4,West Indies,BA King,SD Hope,B Muzarabani,0,0,,,,,,"",""
ball,1,1.5,West Indies,BA King,SD Hope,B Muzarabani,1,0,,,,,,"",""
ball,1,1.6,West Indies,SD Hope,BA King,B Muzarabani,0,0,,,,,,"",""
ball,1,2.1,West Indies,BA King,SD Hope,R Ngarava,0,4,,,,4,,"",""
ball,1,2.2,West Indies,BA King,SD Hope,R Ngarava,6,0,,,,,,"",""
ball,1,2.3,West Indies,BA King,SD Hope,R Ngarava,0,0,,,,,,"",""
ball,1,2.4,West Indies,BA King,SD Hope,R Ngarava,0,0,,,,,,caught,BA King
ball,1,2.5,West Indies,SO Hetmyer,SD Hope,R Ngarava,4,0,,,,,,"",""
ball,1,2.6,West Indies,SO Hetmyer,SD Hope,R Ngarava,1,0,,,,,,"",""
ball,1,3.1,West Indies,SO Hetmyer,SD Hope,B Muzarabani,0,0,,,,,,"",""
ball,1,3.2,West Indies,SO Hetmyer,SD Hope,B Muzarabani,4,0,,,,,,"",""
ball,1,3.3,West Indies,SO Hetmyer,SD Hope,B Muzarabani,1,0,,,,,,"",""
ball,1,3.4,West Indies,SD Hope,SO Hetmyer,B Muzarabani,0,0,,,,,,"",""
ball,1,3.5,West Indies,SD Hope,SO Hetmyer,B Muzarabani,0,0,,,,,,"",""
ball,1,3.6,West Indies,SD Hope,SO Hetmyer,B Muzarabani,2,0,,,,,,"",""
ball,1,4.1,West Indies,SO Hetmyer,SD Hope,R Ngarava,0,4,,,,4,,"",""
ball,1,4.2,West Indies,SO Hetmyer,SD Hope,R Ngarava,4,0,,,,,,"",""
ball,1,4.3,West Indies,SO Hetmyer,SD Hope,R Ngarava,4,0,,,,,,"",""
ball,1,4.4,West Indies,SO Hetmyer,SD Hope,R Ngarava,1,0,,,,,,"",""
ball,1,4.5,West Indies,SD Hope,SO Hetmyer,R Ngarava,0,0,,,,,,"",""
ball,1,4.6,West Indies,SD Hope,SO Hetmyer,R Ngarava,4,0,,,,,,"",""
ball,1,5.1,West Indies,SO Hetmyer,SD Hope,B Evans,0,0,,,,,,"",""
ball,1,5.2,West Indies,SO Hetmyer,SD Hope,B Evans,1,0,,,,,,"",""
ball,1,5.3,West Indies,SD Hope,SO Hetmyer,B Evans,2,0,,,,,,"",""
ball,1,5.4,West Indies,SD Hope,SO Hetmyer,B Evans,4,0,,,,,,"",""
ball,1,5.5,West Indies,SD Hope,SO Hetmyer,B Evans,0,1,1,,,,,"",""
ball,1,5.6,West Indies,SD Hope,SO Hetmyer,B Evans,0,0,,,,,,caught,SD Hope
ball,1,5.7,West Indies,R Powell,SO Hetmyer,B Evans,1,0,,,,,,"",""
ball,1,6.1,West Indies,R Powell,SO Hetmyer,AG Cremer,1,0,,,,,,"",""
ball,1,6.2,West Indies,SO Hetmyer,R Powell,AG Cremer,2,0,,,,,,"",""
ball,1,6.3,West Indies,SO Hetmyer,R Powell,AG Cremer,1,0,,,,,,"",""
ball,1,6.4,West Indies,R Powell,SO Hetmyer,AG Cremer,1,0,,,,,,"",""
ball,1,6.5,West Indies,SO Hetmyer,R Powell,AG Cremer,6,0,,,,,,"",""
ball,1,6.6,West Indies,SO Hetmyer,R Powell,AG Cremer,6,0,,,,,,"",""
ball,1,7.1,West Indies,R Powell,SO Hetmyer,Sikandar Raza,1,0,,,,,,"",""
ball,1,7.2,West Indies,SO Hetmyer,R Powell,Sikandar Raza,6,0,,,,,,"",""
ball,1,7.3,West Indies,SO Hetmyer,R Powell,Sikandar Raza,0,0,,,,,,"",""
ball,1,7.4,West Indies,SO Hetmyer,R Powell,Sikandar Raza,6,0,,,,,,"",""
ball,1,7.5,West Indies,SO Hetmyer,R Powell,Sikandar Raza,0,1,1,,,,,"",""
ball,1,7.6,West Indies,SO Hetmyer,R Powell,Sikandar Raza,6,0,,,,,,"",""
ball,1,7.7,West Indies,SO Hetmyer,R Powell,Sikandar Raza,0,0,,,,,,"",""
ball,1,8.1,West Indies,R Powell,SO Hetmyer,AG Cremer,1,0,,,,,,"",""
ball,1,8.2,West Indies,SO Hetmyer,R Powell,AG Cremer,1,0,,,,,,"",""
ball,1,8.3,West Indies,R Powell,SO Hetmyer,AG Cremer,4,0,,,,,,"",""
ball,1,8.4,West Indies,R Powell,SO Hetmyer,AG Cremer,0,0,,,,,,"",""
ball,1,8.5,West Indies,R Powell,SO Hetmyer,AG Cremer,0,0,,,,,,"",""
ball,1,8.6,West Indies,R Powell,SO Hetmyer,AG Cremer,0,0,,,,,,"",""
ball,1,9.1,West Indies,SO Hetmyer,R Powell,Sikandar Raza,6,0,,,,,,"",""
ball,1,9.2,West Indies,SO Hetmyer,R Powell,Sikandar Raza,0,1,1,,,,,"",""
ball,1,9.3,West Indies,SO Hetmyer,R Powell,Sikandar Raza,4,0,,,,,,"",""
ball,1,9.4,West Indies,SO Hetmyer,R Powell,Sikandar Raza,1,0,,,,,,"",""
ball,1,9.5,West Indies,R Powell,SO Hetmyer,Sikandar Raza,0,0,,,,,,"",""
ball,1,9.6,West Indies,R Powell,SO Hetmyer,Sikandar Raza,1,0,,,,,,"",""
ball,1,9.7,West Indies,SO Hetmyer,R Powell,Sikandar Raza,4,0,,,,,,"",""
ball,1,10.1,West Indies,R Powell,SO Hetmyer,AG Cremer,0,0,,,,,,"",""
ball,1,10.2,West Indies,R Powell,SO Hetmyer,AG Cremer,1,0,,,,,,"",""
ball,1,10.3,West Indies,SO Hetmyer,R Powell,AG Cremer,1,0,,,,,,"",""
ball,1,10.4,West Indies,R Powell,SO Hetmyer,AG Cremer,2,0,,,,,,"",""
ball,1,10.5,West Indies,R Powell,SO Hetmyer,AG Cremer,0,0,,,,,,"",""
ball,1,10.6,West Indies,R Powell,SO Hetmyer,AG Cremer,1,0,,,,,,"",""
ball,1,11.1,West Indies,R Powell,SO Hetmyer,B Evans,0,1,1,,,,,"",""
ball,1,11.2,West Indies,R Powell,SO Hetmyer,B Evans,1,0,,,,,,"",""
ball,1,11.3,West Indies,SO Hetmyer,R Powell,B Evans,1,0,,,,,,"",""
ball,1,11.4,West Indies,R Powell,SO Hetmyer,B Evans,0,1,,,,1,,"",""
ball,1,11.5,West Indies,SO Hetmyer,R Powell,B Evans,1,0,,,,,,"",""
ball,1,11.6,West Indies,R Powell,SO Hetmyer,B Evans,6,0,,,,,,"",""
