match_id,date,season,venue,match_won_by,player_of_match,batting_team,bowling_team,innings,ball,batter,non_striker,bowler,runs_batter,runs_extras,wicket_kind,player_out
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,0.1,YH Bhatia,HK Matthews,A Gardner,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,0.2,YH Bhatia,HK Matthews,A Gardner,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,0.3,YH Bhatia,HK Matthews,A Gardner,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,0.4,YH Bhatia,HK Matthews,A Gardner,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,0.5,YH Bhatia,HK Matthews,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,0.6,HK Matthews,YH Bhatia,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,1.1,HK Matthews,YH Bhatia,M Joshi,6,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,1.2,HK Matthews,YH Bhatia,M Joshi,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,1.3,HK Matthews,YH Bhatia,M Joshi,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,1.4,HK Matthews,YH Bhatia,M Joshi,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,1.5,YH Bhatia,HK Matthews,M Joshi,0,1,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,1.6,YH Bhatia,HK Matthews,M Joshi,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,1.7,YH Bhatia,HK Matthews,M Joshi,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,2.1,HK Matthews,YH Bhatia,TP Kanwar,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,2.2,HK Matthews,YH Bhatia,TP Kanwar,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,2.3,YH Bhatia,HK Matthews,TP Kanwar,0,0,caught,YH Bhatia
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,2.4,NR Sciver-Brunt,HK Matthews,TP Kanwar,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,2.5,HK Matthews,NR Sciver-Brunt,TP Kanwar,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,2.6,NR Sciver-Brunt,HK Matthews,TP Kanwar,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,3.1,HK Matthews,NR Sciver-Brunt,M Joshi,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,3.2,HK Matthews,NR Sciver-Brunt,M Joshi,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,3.3,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,3.4,NR Sciver-Brunt,HK Matthews,M Joshi,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,3.5,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,3.6,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,4.1,HK Matthews,NR Sciver-Brunt,MC Patel,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,4.2,NR Sciver-Brunt,HK Matthews,MC Patel,0,1,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,4.3,NR Sciver-Brunt,HK Matthews,MC Patel,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,4.4,NR Sciver-Brunt,HK Matthews,MC Patel,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,4.5,HK Matthews,NR Sciver-Brunt,MC Patel,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,4.6,NR Sciver-Brunt,HK Matthews,MC Patel,0,1,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,4.7,NR Sciver-Brunt,HK Matthews,MC Patel,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,4.8,NR Sciver-Brunt,HK Matthews,MC Patel,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,5.1,HK Matthews,NR Sciver-Brunt,TP Kanwar,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,5.2,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,5.3,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,5.4,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,5.5,HK Matthews,NR Sciver-Brunt,TP Kanwar,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,5.6,NR Sciver-Brunt,HK Matthews,TP Kanwar,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,6.1,HK Matthews,NR Sciver-Brunt,G Wareham,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,6.2,HK Matthews,NR Sciver-Brunt,G Wareham,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,6.3,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,6.4,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,6.5,NR Sciver-Brunt,HK Matthews,G Wareham,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,6.6,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,7.1,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,7.2,HK Matthews,NR Sciver-Brunt,A Sutherland,6,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,7.3,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,7.4,HK Matthews,NR Sciver-Brunt,A Sutherland,6,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,7.5,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,7.6,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,8.1,NR Sciver-Brunt,HK Matthews,G Wareham,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,8.2,HK Matthews,NR Sciver-Brunt,G Wareham,6,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,8.3,HK Matthews,NR Sciver-Brunt,G Wareham,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,8.4,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,8.5,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,caught,NR Sciver-Brunt
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,8.6,H Kaur,HK Matthews,G Wareham,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,9.1,H Kaur,HK Matthews,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,9.2,HK Matthews,H Kaur,A Gardner,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,9.3,HK Matthews,H Kaur,A Gardner,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,9.4,HK Matthews,H Kaur,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,9.5,H Kaur,HK Matthews,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,9.6,HK Matthews,H Kaur,A Gardner,0,0,bowled,HK Matthews
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,10.1,H Kaur,AC Kerr,S Rana,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,10.2,H Kaur,AC Kerr,S Rana,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,10.3,H Kaur,AC Kerr,S Rana,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,10.4,H Kaur,AC Kerr,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,10.5,AC Kerr,H Kaur,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,10.6,H Kaur,AC Kerr,S Rana,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,11.1,AC Kerr,H Kaur,G Wareham,2,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,11.2,AC Kerr,H Kaur,G Wareham,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,11.3,H Kaur,AC Kerr,G Wareham,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,11.4,H Kaur,AC Kerr,G Wareham,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,11.5,H Kaur,AC Kerr,G Wareham,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,11.6,AC Kerr,H Kaur,G Wareham,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,12.1,H Kaur,AC Kerr,A Sutherland,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,12.2,H Kaur,AC Kerr,A Sutherland,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,12.3,H Kaur,AC Kerr,A Sutherland,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,12.4,H Kaur,AC Kerr,A Sutherland,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,12.5,AC Kerr,H Kaur,A Sutherland,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,12.6,H Kaur,AC Kerr,A Sutherland,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,13.1,AC Kerr,H Kaur,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,13.2,H Kaur,AC Kerr,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,13.3,AC Kerr,H Kaur,S Rana,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,13.4,AC Kerr,H Kaur,S Rana,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,13.5,AC Kerr,H Kaur,S Rana,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,13.6,AC Kerr,H Kaur,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,14.1,AC Kerr,H Kaur,MC Patel,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,14.2,AC Kerr,H Kaur,MC Patel,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,14.3,H Kaur,AC Kerr,MC Patel,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,14.4,H Kaur,AC Kerr,MC Patel,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,14.5,H Kaur,AC Kerr,MC Patel,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,14.6,H Kaur,AC Kerr,MC Patel,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,15.1,AC Kerr,H Kaur,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,15.2,H Kaur,AC Kerr,A Gardner,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,15.3,H Kaur,AC Kerr,A Gardner,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,15.4,H Kaur,AC Kerr,A Gardner,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,15.5,H Kaur,AC Kerr,A Gardner,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,15.6,H Kaur,AC Kerr,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,16.1,H Kaur,AC Kerr,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,16.2,AC Kerr,H Kaur,S Rana,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,16.3,AC Kerr,H Kaur,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,16.4,H Kaur,AC Kerr,S Rana,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,16.5,H Kaur,AC Kerr,S Rana,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,16.6,H Kaur,AC Kerr,S Rana,0,1,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,16.7,H Kaur,AC Kerr,S Rana,0,0,caught,H Kaur
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,17.1,AC Kerr,P Vastrakar,A Sutherland,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,17.2,AC Kerr,P Vastrakar,A Sutherland,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,17.3,AC Kerr,P Vastrakar,A Sutherland,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,17.4,P Vastrakar,AC Kerr,A Sutherland,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,17.5,P Vastrakar,AC Kerr,A Sutherland,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,17.6,AC Kerr,P Vastrakar,A Sutherland,0,1,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,18.1,AC Kerr,P Vastrakar,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,18.2,P Vastrakar,AC Kerr,A Gardner,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,18.3,P Vastrakar,AC Kerr,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,18.4,AC Kerr,P Vastrakar,A Gardner,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,18.5,P Vastrakar,AC Kerr,A Gardner,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,18.6,P Vastrakar,AC Kerr,A Gardner,4,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,19.1,AC Kerr,P Vastrakar,S Rana,6,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,19.2,AC Kerr,P Vastrakar,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,19.3,P Vastrakar,AC Kerr,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,19.4,AC Kerr,P Vastrakar,S Rana,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,19.5,P Vastrakar,AC Kerr,S Rana,0,0,caught,P Vastrakar
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Mumbai Indians,Gujarat Giants,1,19.6,IECM Wong,AC Kerr,S Rana,6,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Gujarat Giants,Mumbai Indians,2,0.1,S Meghana,BL Mooney,NR Sciver-Brunt,1,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Gujarat Giants,Mumbai Indians,2,0.2,BL Mooney,S Meghana,NR Sciver-Brunt,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Gujarat Giants,Mumbai Indians,2,0.3,BL Mooney,S Meghana,NR Sciver-Brunt,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Gujarat Giants,Mumbai Indians,2,0.4,BL Mooney,S Meghana,NR Sciver-Brunt,0,0,retired hurt,BL Mooney
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Gujarat Giants,Mumbai Indians,2,0.5,H Deol,S Meghana,NR Sciver-Brunt,0,0,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Gujarat Giants,Mumbai Indians,2,0.6,H Deol,S Meghana,NR Sciver-Brunt,0,0,caught,H Deol
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Gujarat Giants,Mumbai Indians,2,1.1,S Meghana,A Gardner,IECM Wong,0,1,,
1358929,2023/03/04,2022/23,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,H Kaur,Gujarat Giants,Mumbai Indians,2,1.2,S Meghana,A Gardner,IECM Wong,1,0,,
