match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,0.1,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,MH Illingworth,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,0.2,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,MH Illingworth,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,0.3,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,MH Illingworth,4,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,0.4,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,MH Illingworth,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,0.5,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,MH Illingworth,4,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,0.6,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,MH Illingworth,4,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,1.1,Perth Scorchers,Melbourne Renegades,BL Mooney,KM Mack,DJS Dottin,1,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,1.2,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,DJS Dottin,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,1.3,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,DJS Dottin,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,1.4,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,DJS Dottin,0,1,1,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,1.5,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,DJS Dottin,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,1.6,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,DJS Dottin,0,1,1,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,1.7,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,DJS Dottin,4,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,1.8,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,DJS Dottin,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,2.1,Perth Scorchers,Melbourne Renegades,BL Mooney,KM Mack,MH Illingworth,4,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,2.2,Perth Scorchers,Melbourne Renegades,BL Mooney,KM Mack,MH Illingworth,0,1,1,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,2.3,Perth Scorchers,Melbourne Renegades,BL Mooney,KM Mack,MH Illingworth,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,2.4,Perth Scorchers,Melbourne Renegades,BL Mooney,KM Mack,MH Illingworth,1,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,2.5,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,MH Illingworth,2,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,2.6,Perth Scorchers,Melbourne Renegades,KM Mack,BL Mooney,MH Illingworth,0,0,,,,,,lbw,KM Mack,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,2.7,Perth Scorchers,Melbourne Renegades,M Darke,BL Mooney,MH Illingworth,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,3.1,Perth Scorchers,Melbourne Renegades,BL Mooney,M Darke,DJS Dottin,1,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,3.2,Perth Scorchers,Melbourne Renegades,M Darke,BL Mooney,DJS Dottin,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,3.3,Perth Scorchers,Melbourne Renegades,M Darke,BL Mooney,DJS Dottin,1,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,3.4,Perth Scorchers,Melbourne Renegades,BL Mooney,M Darke,DJS Dottin,0,0,,,,,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,3.5,Perth Scorchers,Melbourne Renegades,BL Mooney,M Darke,DJS Dottin,0,1,,,,1,,,,,
1494558,2025/26,2025-12-02,"Western Australia Cricket Association Ground, Perth",1,3.6,Perth Scorchers,Melbourne Renegades,M Darke,BL Mooney,DJS Dottin,3,0,,,,,,,,,
