match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,0.1,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,M Strano,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,0.2,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,M Strano,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,0.3,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,M Strano,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,0.4,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,M Strano,3,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,0.5,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,M Strano,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,0.6,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,M Strano,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,1.1,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NJ Carey,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,1.2,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NJ Carey,4,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,1.3,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NJ Carey,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,1.4,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NJ Carey,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,1.5,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NJ Carey,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,1.6,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NJ Carey,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,2.1,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NR Sciver-Brunt,4,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,2.2,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NR Sciver-Brunt,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,2.3,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NR Sciver-Brunt,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,2.4,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NR Sciver-Brunt,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,2.5,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NR Sciver-Brunt,4,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,2.6,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NR Sciver-Brunt,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,3.1,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NJ Carey,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,3.2,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NJ Carey,4,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,3.3,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NJ Carey,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,3.4,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NJ Carey,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,3.5,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NJ Carey,0,2,2,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,3.6,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,NJ Carey,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,3.7,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,NJ Carey,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,4.1,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,H Silver-holmes,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,4.2,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,H Silver-holmes,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,4.3,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,H Silver-holmes,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,4.4,Perth Scorchers,Hobart Hurricanes,BL Mooney,KM Mack,H Silver-holmes,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,4.5,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,H Silver-holmes,0,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,4.6,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,H Silver-holmes,1,0,,,,,,,,,
1494568,2025/26,2025-12-13,"Bellerive Oval, Hobart",1,5.1,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,LG Smith,2,0,,,,,,,,,
