match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,0.1,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,0.2,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,0.3,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,0,1,1,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,0.4,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,0.5,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,0.6,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,0.7,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,1.1,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,1.2,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,1.3,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,1.4,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,1.5,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,1.6,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,L Cheatle,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,2.1,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,2.2,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,M Brown,0,1,,,,1,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,2.3,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,2.4,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,2.5,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,M Brown,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,2.6,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,M Brown,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,3.1,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,3.2,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,3.3,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,3.4,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,6,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,3.5,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,3.6,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,L Cheatle,2,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,4.1,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,A Gardner,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,4.2,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,A Gardner,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,4.3,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,A Gardner,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,4.4,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,A Gardner,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,4.5,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,A Gardner,0,1,1,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,4.6,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,A Gardner,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,4.7,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,A Gardner,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,5.1,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,AC Kerr,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,5.2,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,AC Kerr,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,5.3,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,AC Kerr,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,5.4,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,AC Kerr,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,5.5,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,AC Kerr,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,5.6,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,AC Kerr,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,6.1,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,EA Perry,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,6.2,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,EA Perry,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,6.3,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,EA Perry,0,1,1,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,6.4,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,EA Perry,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,6.5,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,EA Perry,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,6.6,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,EA Perry,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,6.7,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,EA Perry,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,7.1,Perth Scorchers,Sydney Sixers,BL Mooney,KM Mack,A Gardner,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,7.2,Perth Scorchers,Sydney Sixers,KM Mack,BL Mooney,A Gardner,0,0,,,,,,caught,KM Mack,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,7.3,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,A Gardner,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,7.4,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,A Gardner,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,7.5,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,A Gardner,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,7.6,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,A Gardner,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,8.1,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,AC Kerr,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,8.2,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,AC Kerr,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,8.3,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,AC Kerr,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,8.4,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,AC Kerr,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,8.5,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,AC Kerr,2,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,8.6,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,AC Kerr,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,9.1,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,L Cheatle,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,9.2,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,L Cheatle,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,9.3,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,L Cheatle,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,9.4,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,9.5,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,L Cheatle,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,9.6,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,L Cheatle,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,10.1,Perth Scorchers,Sydney Sixers,BL Mooney,SFM Devine,M Brown,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,10.2,Perth Scorchers,Sydney Sixers,SFM Devine,BL Mooney,M Brown,0,0,,,,,,caught,SFM Devine,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,10.3,Perth Scorchers,Sydney Sixers,PJ Scholfield,BL Mooney,M Brown,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,10.4,Perth Scorchers,Sydney Sixers,PJ Scholfield,BL Mooney,M Brown,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,10.5,Perth Scorchers,Sydney Sixers,BL Mooney,PJ Scholfield,M Brown,4,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,10.6,Perth Scorchers,Sydney Sixers,BL Mooney,PJ Scholfield,M Brown,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,11.1,Perth Scorchers,Sydney Sixers,BL Mooney,PJ Scholfield,A Gardner,6,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,11.2,Perth Scorchers,Sydney Sixers,BL Mooney,PJ Scholfield,A Gardner,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,11.3,Perth Scorchers,Sydney Sixers,PJ Scholfield,BL Mooney,A Gardner,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,11.4,Perth Scorchers,Sydney Sixers,PJ Scholfield,BL Mooney,A Gardner,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,11.5,Perth Scorchers,Sydney Sixers,BL Mooney,PJ Scholfield,A Gardner,0,1,,,,1,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,11.6,Perth Scorchers,Sydney Sixers,PJ Scholfield,BL Mooney,A Gardner,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,12.1,Perth Scorchers,Sydney Sixers,BL Mooney,PJ Scholfield,AC Kerr,2,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,12.2,Perth Scorchers,Sydney Sixers,BL Mooney,PJ Scholfield,AC Kerr,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,12.3,Perth Scorchers,Sydney Sixers,PJ Scholfield,BL Mooney,AC Kerr,6,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,12.4,Perth Scorchers,Sydney Sixers,PJ Scholfield,BL Mooney,AC Kerr,6,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,12.5,Perth Scorchers,Sydney Sixers,PJ Scholfield,BL Mooney,AC Kerr,0,0,,,,,,caught,PJ Scholfield,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,12.6,Perth Scorchers,Sydney Sixers,M Darke,BL Mooney,AC Kerr,0,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,13.1,Perth Scorchers,Sydney Sixers,BL Mooney,M Darke,MK Villiers,0,1,,,,1,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,13.2,Perth Scorchers,Sydney Sixers,M Darke,BL Mooney,MK Villiers,1,0,,,,,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,13.3,Perth Scorchers,Sydney Sixers,BL Mooney,M Darke,MK Villiers,0,1,,,,1,,,,,
1494567,2025/26,2025-12-11,"North Sydney Oval, Sydney",1,13.4,Perth Scorchers,Sydney Sixers,M Darke,BL Mooney,MK Villiers,0,1,,,1,,,,,,
