match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,0.1,Perth Scorchers,Hobart Hurricanes,KM Mack,BL Mooney,M Strano,0,0,,,,,,caught,KM Mack,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,0.2,Perth Scorchers,Hobart Hurricanes,M Darke,BL Mooney,M Strano,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,0.3,Perth Scorchers,Hobart Hurricanes,M Darke,BL Mooney,M Strano,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,0.4,Perth Scorchers,Hobart Hurricanes,M Darke,BL Mooney,M Strano,4,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,0.5,Perth Scorchers,Hobart Hurricanes,M Darke,BL Mooney,M Strano,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,0.6,Perth Scorchers,Hobart Hurricanes,M Darke,BL Mooney,M Strano,0,0,,,,,,caught,M Darke,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,1.1,Perth Scorchers,Hobart Hurricanes,BL Mooney,SFM Devine,NJ Carey,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,1.2,Perth Scorchers,Hobart Hurricanes,BL Mooney,SFM Devine,NJ Carey,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,1.3,Perth Scorchers,Hobart Hurricanes,BL Mooney,SFM Devine,NJ Carey,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,1.4,Perth Scorchers,Hobart Hurricanes,BL Mooney,SFM Devine,NJ Carey,2,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,1.5,Perth Scorchers,Hobart Hurricanes,BL Mooney,SFM Devine,NJ Carey,1,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,1.6,Perth Scorchers,Hobart Hurricanes,SFM Devine,BL Mooney,NJ Carey,1,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,2.1,Perth Scorchers,Hobart Hurricanes,SFM Devine,BL Mooney,M Strano,2,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,2.2,Perth Scorchers,Hobart Hurricanes,SFM Devine,BL Mooney,M Strano,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,2.3,Perth Scorchers,Hobart Hurricanes,SFM Devine,BL Mooney,M Strano,4,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,2.4,Perth Scorchers,Hobart Hurricanes,SFM Devine,BL Mooney,M Strano,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,2.5,Perth Scorchers,Hobart Hurricanes,SFM Devine,BL Mooney,M Strano,4,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,2.6,Perth Scorchers,Hobart Hurricanes,SFM Devine,BL Mooney,M Strano,0,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,3.1,Perth Scorchers,Hobart Hurricanes,BL Mooney,SFM Devine,H Silver-holmes,0,5,5,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,3.2,Perth Scorchers,Hobart Hurricanes,BL Mooney,SFM Devine,H Silver-holmes,1,0,,,,,,,,,
1494554,2025/26,2025-11-29,"Bellerive Oval, Hobart",1,3.3,Perth Scorchers,Hobart Hurricanes,SFM Devine,BL Mooney,H Silver-holmes,0,0,,,,,,,,,
