match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,0.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,AR Nedd,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,0.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,AR Nedd,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,0.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,AR Nedd,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,0.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,AR Nedd,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,0.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,AR Nedd,4,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,0.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,AR Nedd,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,1.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,JO Holder,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,1.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,JO Holder,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,1.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,JO Holder,0,1,1,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,1.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,JO Holder,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,1.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,JO Holder,4,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,1.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,JO Holder,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,1.7,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,JO Holder,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,2.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,Naseem Shah,2,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,2.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,Naseem Shah,4,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,2.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,Naseem Shah,4,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,2.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,Naseem Shah,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,2.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,Naseem Shah,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,2.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,C Munro,Naseem Shah,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,3.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,JO Holder,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,3.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,C Munro,AD Hales,JO Holder,0,0,,,,,,caught,C Munro,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,3.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,AD Hales,JO Holder,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,3.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,AD Hales,JO Holder,0,1,1,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,3.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,AD Hales,JO Holder,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,3.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,AD Hales,JO Holder,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,3.7,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,DM Bravo,JO Holder,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,4.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,AD Hales,DM Bravo,AR Nedd,0,0,,,,,,caught,AD Hales,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,4.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,AR Nedd,6,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,4.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,AR Nedd,2,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,4.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,AR Nedd,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,4.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,AR Nedd,6,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,4.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,AR Nedd,6,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,5.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Naseem Shah,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,5.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Naseem Shah,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,5.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Naseem Shah,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,5.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Naseem Shah,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,5.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Naseem Shah,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,5.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,Naseem Shah,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,6.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Waqar Salamkheil,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,6.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,Waqar Salamkheil,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,6.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,Waqar Salamkheil,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,6.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Waqar Salamkheil,2,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,6.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Waqar Salamkheil,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,6.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Waqar Salamkheil,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,7.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,JU Goolie,6,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,7.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,JU Goolie,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,7.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,JU Goolie,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,7.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,JU Goolie,4,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,7.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,JU Goolie,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,7.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,JU Goolie,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,8.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Waqar Salamkheil,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,8.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,Waqar Salamkheil,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,8.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,Waqar Salamkheil,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,8.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Waqar Salamkheil,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,8.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Waqar Salamkheil,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,8.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,Waqar Salamkheil,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,9.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,JU Goolie,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,9.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,JU Goolie,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,9.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,JU Goolie,4,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,9.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,JU Goolie,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,9.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,JU Goolie,4,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,9.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,DM Bravo,JU Goolie,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,10.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,N Bidaisee,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,10.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,N Bidaisee,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,10.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,DM Bravo,N Pooran,N Bidaisee,0,0,,,,,,caught,DM Bravo,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,10.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,KA Pollard,N Pooran,N Bidaisee,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,10.5,Trinbago Knight Riders,St Kitts and Nevis Patriots,KA Pollard,N Pooran,N Bidaisee,0,1,1,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,10.6,Trinbago Knight Riders,St Kitts and Nevis Patriots,KA Pollard,N Pooran,N Bidaisee,6,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,10.7,Trinbago Knight Riders,St Kitts and Nevis Patriots,KA Pollard,N Pooran,N Bidaisee,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,11.1,Trinbago Knight Riders,St Kitts and Nevis Patriots,KA Pollard,N Pooran,Waqar Salamkheil,0,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,11.2,Trinbago Knight Riders,St Kitts and Nevis Patriots,KA Pollard,N Pooran,Waqar Salamkheil,2,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,11.3,Trinbago Knight Riders,St Kitts and Nevis Patriots,KA Pollard,N Pooran,Waqar Salamkheil,1,0,,,,,,,,,
1477990,2025,2025-09-01,"Brian Lara Stadium, Tarouba, Trinidad",1,11.4,Trinbago Knight Riders,St Kitts and Nevis Patriots,N Pooran,KA Pollard,Waqar Salamkheil,1,0,,,,,,,,,
