match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,0.1,Trinbago Knight Riders,Barbados Royals,C Munro,AD Hales,E Bosch,2,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,0.2,Trinbago Knight Riders,Barbados Royals,C Munro,AD Hales,E Bosch,1,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,0.3,Trinbago Knight Riders,Barbados Royals,AD Hales,C Munro,E Bosch,4,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,0.4,Trinbago Knight Riders,Barbados Royals,AD Hales,C Munro,E Bosch,1,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,0.5,Trinbago Knight Riders,Barbados Royals,C Munro,AD Hales,E Bosch,0,1,1,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,0.6,Trinbago Knight Riders,Barbados Royals,C Munro,AD Hales,E Bosch,1,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,0.7,Trinbago Knight Riders,Barbados Royals,AD Hales,C Munro,E Bosch,0,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,1.1,Trinbago Knight Riders,Barbados Royals,C Munro,AD Hales,CJ Green,0,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,1.2,Trinbago Knight Riders,Barbados Royals,C Munro,AD Hales,CJ Green,0,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,1.3,Trinbago Knight Riders,Barbados Royals,C Munro,AD Hales,CJ Green,0,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,1.4,Trinbago Knight Riders,Barbados Royals,C Munro,AD Hales,CJ Green,0,0,,,,,,caught,C Munro,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,1.5,Trinbago Knight Riders,Barbados Royals,J Da Silva,AD Hales,CJ Green,0,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,1.6,Trinbago Knight Riders,Barbados Royals,J Da Silva,AD Hales,CJ Green,0,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,2.1,Trinbago Knight Riders,Barbados Royals,AD Hales,J Da Silva,RR Simmonds,1,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,2.2,Trinbago Knight Riders,Barbados Royals,J Da Silva,AD Hales,RR Simmonds,1,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,2.3,Trinbago Knight Riders,Barbados Royals,AD Hales,J Da Silva,RR Simmonds,4,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,2.4,Trinbago Knight Riders,Barbados Royals,AD Hales,J Da Silva,RR Simmonds,2,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,2.5,Trinbago Knight Riders,Barbados Royals,AD Hales,J Da Silva,RR Simmonds,1,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,2.6,Trinbago Knight Riders,Barbados Royals,J Da Silva,AD Hales,RR Simmonds,6,0,,,,,,,,,
1477999,2025,2025-09-12,"Kensington Oval, Bridgetown, Barbados",1,3.1,Trinbago Knight Riders,Barbados Royals,AD Hales,J Da Silva,CJ Green,2,0,,,,,,,,,
