match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,0.1,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,G Motie,Mohammad Amir,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,0.2,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,G Motie,Mohammad Amir,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,0.3,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,G Motie,Mohammad Amir,4,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,0.4,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,G Motie,Mohammad Amir,1,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,0.5,Guyana Amazon Warriors,Trinbago Knight Riders,G Motie,BR McDermott,Mohammad Amir,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,0.6,Guyana Amazon Warriors,Trinbago Knight Riders,G Motie,BR McDermott,Mohammad Amir,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,1.1,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,G Motie,AJ Hosein,1,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,1.2,Guyana Amazon Warriors,Trinbago Knight Riders,G Motie,BR McDermott,AJ Hosein,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,1.3,Guyana Amazon Warriors,Trinbago Knight Riders,G Motie,BR McDermott,AJ Hosein,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,1.4,Guyana Amazon Warriors,Trinbago Knight Riders,G Motie,BR McDermott,AJ Hosein,1,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,1.5,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,G Motie,AJ Hosein,4,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,1.6,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,G Motie,AJ Hosein,4,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,2.1,Guyana Amazon Warriors,Trinbago Knight Riders,G Motie,BR McDermott,Mohammad Amir,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,2.2,Guyana Amazon Warriors,Trinbago Knight Riders,G Motie,BR McDermott,Mohammad Amir,0,0,,,,,,caught,G Motie,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,2.3,Guyana Amazon Warriors,Trinbago Knight Riders,SD Hope,BR McDermott,Mohammad Amir,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,2.4,Guyana Amazon Warriors,Trinbago Knight Riders,SD Hope,BR McDermott,Mohammad Amir,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,2.5,Guyana Amazon Warriors,Trinbago Knight Riders,SD Hope,BR McDermott,Mohammad Amir,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,2.6,Guyana Amazon Warriors,Trinbago Knight Riders,SD Hope,BR McDermott,Mohammad Amir,2,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,3.1,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,SD Hope,AJ Hosein,0,0,,,,,,,,,
1477988,2025,2025-08-30,"Brian Lara Stadium, Tarouba, Trinidad",1,3.2,Guyana Amazon Warriors,Trinbago Knight Riders,BR McDermott,SD Hope,AJ Hosein,0,0,,,,,,,,,
